IngredientIdentifier,Name,Description,CASCODE,ECHA_LINK,EntityId,CategoryId,Carcinogens,EndocrineDisruptors,Allergen,SkinIrritant,Id,CreatedBy,CreatedOn,LastModifiedBy,LastModifiedOn,IsActive,column3
G08260,Limnanthes Alba Seed Oil/ Meadowfoam Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11418,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08261,Limnanthes Alba Seed Oil/Meadowfoam Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11419,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08262,Limonene ***From Certified Organic Agriculture ** From Natural Essential Oils,,,,,1,FALSE,FALSE,FALSE,FALSE,11420,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08263,Limonene** * Ingredients From Certified Organic Agriculture ** From Natural Essential Oils,,,,,1,FALSE,FALSE,FALSE,FALSE,11421,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08264,Limonene***Natural Ingredients**Ingredients From Natural Essential Oils,,,,,1,FALSE,FALSE,FALSE,FALSE,11422,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08265,Linalool *** Ingredients From Certified Organic Agriculture ** From Natural Essential Oils,,,,,1,FALSE,FALSE,FALSE,FALSE,11423,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08266,Linalool Argensis Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11424,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08267,Linalool** * Ingredients From Certified Organic Agriculture ** From Natural Essential Oils Demineralisiertes Wasser,,,,,1,FALSE,FALSE,FALSE,FALSE,11425,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08268,Linalool**Natural Inhaled Final Of Essential Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11426,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01569,Linoleamidopropyl Pgdimonium Chloride Phosphate,,,,,4,FALSE,FALSE,FALSE,FALSE,11427,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01570,Linoleamidopropyl Pg-Dimonium Chloride Phosphate-M-Aminophenol,,,,,4,FALSE,FALSE,FALSE,FALSE,11428,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01571,Linoleamidopropyl Pg-Dimonium Chloridephosphate,,,,,4,FALSE,FALSE,FALSE,FALSE,11429,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08269,Linseed Acid,,,,,1,FALSE,FALSE,FALSE,FALSE,11430,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08270,Linum Usitatissimum Seed Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11431,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08271,Linum Usitatissimum Seed Oil (Linum Usitatissimum (Linseed) Seed Oil),,,,,1,FALSE,FALSE,FALSE,FALSE,11432,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08272,Litchi Chinensis Pericarp Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11433,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08273,Litea Cubeba Fruit Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11434,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08274,Lithothamnium Calcarum Extract Lithothamnion Calcareum Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11435,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08275,Litsea Cubeba Fruit Oil1,,,,,1,FALSE,FALSE,FALSE,FALSE,11436,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08276,Lonicera Caprifolium (Honeysuckle) Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11437,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08277,Lonicera Japonica (Japanese Honeysuckle) Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11438,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08278,Lycium Chinese Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11439,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08279,Maca Damia Integrifolia Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11440,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08280,Macad Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11441,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08281,Macadamia Integrifolia Tetraphylla Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11442,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08282,Macadamia Intigne Seed,,,,,1,FALSE,FALSE,FALSE,FALSE,11443,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08283,Macadamia Intregrifolia Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11444,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08284,Macadamia Intregrifolia Tetraphylla Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11445,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08285,Macadamia Intregrionfolia Tetraphylla Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11446,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08286,Macadamia Ternifolia (Macadamia) Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11447,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08287,Macadamia Ternifolia Seed Oil And Hydrogenated Vegetable Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11448,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08288,Macadamia Ternifolia Seed Oil/ Macadamia Integrifolia Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11449,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08289,Macadamia Ternifolia Seed Oil/Macadamia Integrifolia Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11450,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08290,Madnolia Officinalis Bark Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11451,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01572,Magesium Sulfate,,,,,4,FALSE,FALSE,FALSE,FALSE,11452,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01573,Magnesium Aluminium Silicate,,,,,4,FALSE,FALSE,FALSE,FALSE,11453,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01574,Magnesium Aluminum Sili CiTe,,,,,4,FALSE,FALSE,FALSE,FALSE,11454,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01575,Magnesium Aluminum Sili Ciate,,,,,4,FALSE,FALSE,FALSE,FALSE,11455,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01576,Magnesium Chlorides,,,,,4,FALSE,FALSE,FALSE,FALSE,11456,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01577,Magnesium Laureth-8 Sulfate,,,,,4,FALSE,FALSE,FALSE,FALSE,11457,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01578,Magnesium Oleth Sulfate,,,,,4,FALSE,FALSE,FALSE,FALSE,11458,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01579,Magnesiumaluminiumsilikat,,,,,4,FALSE,FALSE,FALSE,FALSE,11459,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01580,Magnesiumsulfat,,,,,4,FALSE,FALSE,FALSE,FALSE,11460,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08291,Magnifera Indica Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11461,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08292,Magnolia Biondii Bud/Flower Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11462,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08293,Magnolia Offinalis Bark Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11463,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08294,Malva Sylvestris (Mallow) Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11464,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08295,Mandelbl�tenExtract,,,,,1,FALSE,FALSE,FALSE,FALSE,11465,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08296,Mangifa Indica Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11466,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08297,Mangifera Indica (Mango Butter) Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11467,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08298,Mangifera Indica (Mango) Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11468,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08299,Mangifera Indica Seed Butter / Mango Seed Butter,,,,,1,FALSE,FALSE,FALSE,FALSE,11469,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08300,Mangifera Indifera Seed Butter*,,,,,1,FALSE,FALSE,FALSE,FALSE,11470,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08301,Mango Indica) Indica (Mango) Seed Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11471,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08302,MangofruchtExtract,,,,,1,FALSE,FALSE,FALSE,FALSE,11472,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08303,MangoldExtract,,,,,1,FALSE,FALSE,FALSE,FALSE,11473,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08754,Amp-Acrylates/Allyl Methacrylate Copolymer,,,,,1,FALSE,FALSE,FALSE,FALSE,11474,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08304,Matricaria Chamomilla Flower Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11475,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08305,MelaSerenoa Serrulata Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11476,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08306,Melaleeuca Alternifolia (Tea Fire) Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11477,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08307,Melaleeuca Leucadendron Cajaputi Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11478,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08308,Melaleuca Alternifolia (Teatree) Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11479,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08309,Melaleuca Alternifolia Leaf Oil (100%),,,,,1,FALSE,FALSE,FALSE,FALSE,11480,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08310,Melaleuca Leucadendron Cajaputi Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11481,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08311,Melaleuca Leucadendron Cajuputi Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11482,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08312,Melaleucaalternifolia (Tea Tree) Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11483,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08378,Olea European Fruit Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11484,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08315,Melia Azadirachta Seed Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11485,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08316,Melissa Ocinalis Flower Leaf Stem Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11486,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08317,Melissa Officinalis Leeaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11487,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08318,Melissa Offinalis Flower Lead Vote Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11488,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08319,Melissa Offinalis Flower Leaf Vote Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11489,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08320,Menta Piperita Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11490,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08321,Mentha Aquatica (Watermint) Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11491,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08322,Mentha Aquatica Flower/Leaf/Stem Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11492,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08323,Mentha Aquatica Leeaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11493,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08324,Mentha Argensis Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11494,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08325,Mentha Argensisleaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11495,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08326,Mentha Arvensis Leaf Oil1,,,,,1,FALSE,FALSE,FALSE,FALSE,11496,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08327,Mentha Arvensis Leaf/Stem Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11497,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08328,Mentha Avensis Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11498,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08329,Mentha Pepera (Peppermint) Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11499,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08330,Mentha Piperita Extract Peppermint Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11500,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08331,Mentha Piperita Extract/Peppermintextract,,,,,1,FALSE,FALSE,FALSE,FALSE,11501,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08332,Mentha Piperita Flower/Leaf/Stem Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11502,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08333,Mentha Piperita Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11503,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08334,Mentha Piperita Oil / Peppermint Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11504,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08335,Mentha Virdis Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11505,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08336,Metha Aquatica Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11506,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01582,Methykparaben,,,,,4,FALSE,FALSE,FALSE,FALSE,11507,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01583,Methylchloroisothiacine,,,,,4,FALSE,FALSE,FALSE,FALSE,11508,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01584,Methylchlorozolinone,,,,,4,FALSE,FALSE,FALSE,FALSE,11509,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01585,Methylparabene,,,,,4,FALSE,FALSE,FALSE,FALSE,11510,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01586,Metylparaben,,,,,4,FALSE,FALSE,FALSE,FALSE,11511,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08337,Microcitrus Australasica Fruit Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11512,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08338,Mineral Oil (Paraffinum Liquidum),,,,,1,FALSE,FALSE,FALSE,FALSE,11513,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08339,Mineral Oil/Huile Minerale,,,,,1,FALSE,FALSE,FALSE,FALSE,11514,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08340,Mineral Oil/Paraffinum Liquidum,,,,,1,FALSE,FALSE,FALSE,FALSE,11515,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08341,Mineral Oil/Paraffinum Liquidum/Hule Minerale,,,,,1,FALSE,FALSE,FALSE,FALSE,11516,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08342,Mint Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11517,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08343,Moonstone Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11518,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08344,Moringa Oleifera (Horseradish Tree) Seed Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11519,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08345,Musa Paradisiaca Fruit Juice / Banana Fruit Juice,,,,,1,FALSE,FALSE,FALSE,FALSE,11520,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08346,Myrica Pubescens Fruit Cera (Myrica Pubescens Fruit Wax),,,,,1,FALSE,FALSE,FALSE,FALSE,11521,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08347,Myrica Pubescens Fruit Wax,,,,,1,FALSE,FALSE,FALSE,FALSE,11522,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08348,Myrircistic Cderel Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11523,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08349,Myrocarpus Fastigiatus Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11524,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08350,Myrocarpus Frondosus Wood Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11525,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08351,MyrrhenExtract,,,,,1,FALSE,FALSE,FALSE,FALSE,11526,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08352,Myrtus Communis Leaf Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11527,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08353,Nannochloropsis Oculata Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11528,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08354,Naphthenic Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11529,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08355,Nasturitum Officinale Extract*,,,,,1,FALSE,FALSE,FALSE,FALSE,11530,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01587,N-Bis (2-Hydroxyethyl)-P-Phenylenediamine Sulfate,,,,,4,FALSE,FALSE,FALSE,FALSE,11531,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01588,N-Bis(2-Hydroxyethyl)-P-Phenylenediamine Sulfate*Serine*Linalool*Citronellol*Sodium Sulfate*Resorcinol*2,,,,,4,FALSE,FALSE,FALSE,FALSE,11532,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
R01589,Needleimonium Chloride,,,,,4,FALSE,FALSE,FALSE,FALSE,11533,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08356,Nelumbo Nucifer Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11534,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08357,Nelumbo Nucifera Root Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11535,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08358,Nympaaa Flower Extract Tocerol,,,,,1,FALSE,FALSE,FALSE,FALSE,11536,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08359,Nymphaea Caerulea Flower Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11537,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08360,Ocimum Basilicum (Basil) Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11538,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08361,Oenanthe Javanica Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11539,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08362,Oenothera Beach Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11540,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08363,Officinalis Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11541,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08364,Oilza Sativa Starch,,,,,1,FALSE,FALSE,FALSE,FALSE,11542,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08365,Oilza Sativa Starch Acid,,,,,1,FALSE,FALSE,FALSE,FALSE,11543,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08366,Olea Europa) Oil Unsaponifiables Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11544,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08367,Olea Europaa Leaf Extract,,,,,1,FALSE,FALSE,FALSE,FALSE,11545,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08368,Olea Europaaa Fruit Oil,,,,,1,FALSE,FALSE,FALSE,FALSE,11546,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08369,Olea Europaea Fruit Oil (Bio-Olive Oil),,,,,1,FALSE,FALSE,FALSE,FALSE,11547,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
G08370,Olea Europaea Fruit Oil (Olive Oil*),,,,,1,FALSE,FALSE,FALSE,FALSE,11548,system_user,2023-02-12 21:07:00.000 +0100,system_user,2023-02-12 21:07:00.000 +0100,TRUE,
